id_in_session,code,_is_bot,_index_in_pages,_max_page_index,_current_app_name,_current_page_name,time_started_utc,visited,participant_code,session_code,is_demo,real_world_currency_per_point,name,participation_fee,id_in_group,payoff,reserve_m_1,reserve_m_2,value_1,value_1_1,value_1_2,value_1_3,value_1_4,value_1_5,value_1_6,value_2,value_2_1,value_2_2,value_2_3,value_2_4,value_2_5,value_2_6,value_1_max,value_2_max,reserve_p_2,upfront_2,random_m_1,random_m_2,reserve_2,profit_1,profit_2,profit,get_1,get_2,revenue,revenue_1,revenue_2,account_1,account_2,account,earn,bonus,getmyerson_1,getmyerson_2,getpost_2,lucky,finalpay,quiz1,quiz2,quiz3,quiz4,p_reserve_m_1,p_reserve_m_2,p_value_1,p_value_1_1,p_value_1_2,p_value_1_3,p_value_2,p_value_2_1,p_value_2_2,p_value_1_max,p_value_2_max,p_reserve_p_2,p_upfront_2,p_random_m_1,p_random_m_2,p_reserve_2,p_profit_1,p_profit_2,p_profit,p_get_1,p_get_2,p_revenue,p_revenue_1,p_revenue_2,p_getmyerson_1,p_getmyerson_2,p_getpost_2,p_bid_1,p_enter_2,p_bid_2,bid_1,enter_2,bid_2,lottery1,lottery2,lottery3,lottery4,lottery5,lottery6,lottery7,lottery8,lottery9,lottery10,survey1,survey2,survey3,survey4,survey5,survey6,surveyid,id_in_subsession,round_number,date,treatment,survey3grad
15,qkq2lpoa,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:34:54.602769,1,70.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,15,70.0,2.0,2.0,4.0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,8.0,16.0,2.0,4.0,0.0,1.0,2.0,4.0,6.0,20.0,1.0,1.0,6.0,0.0,6.0,54.0,60.0,70.0,7.0,10.0,1.0,1.0,1.0,2,17.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1,1,0,6.0,0,1,8.0,12.0,0.0,5.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,1.0,13.0,4.0,9.0,1.0,1.0,1.0,7.0,1.0,6.0,4.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,3.0,,,,15,1,1,1010,1,1.0
16,jp62pz07,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:34:59.787231,1,88.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,16,88.0,2.0,2.0,4.0,0,0,0,0,0,0,32.0,0,0,0,0,0,0,8.0,64.0,0.0,6.0,1.0,0.0,0.0,2.0,26.0,38.0,1.0,1.0,8.0,2.0,6.0,52.0,78.0,88.0,8.8,10.0,1.0,1.0,1.0,2,18.8,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0,1,0,4.0,1,0,8.0,8.0,0.0,5.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,9.0,4.0,5.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,14.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,4.0,2.9,"For the first period, i made my decision based upon the value i was given, and added 2.","For the second period, i made my decision based on the graph that showed the percentages for each chance. ",16,1,1,1010,1,0.0
17,yotcp6av,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:35:06.273170,1,70.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,17,70.0,2.0,2.0,4.0,0,0,0,0,0,0,16.0,0,0,0,0,0,0,8.0,32.0,1.0,5.0,1.0,0.0,1.0,2.0,10.0,20.0,1.0,1.0,8.0,2.0,6.0,52.0,62.0,70.0,7.0,8.0,1.0,1.0,1.0,7,17.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,6.0,0,1,4.0,12.0,1.0,4.0,1.0,1.0,4.0,-2.0,2.0,0.0,1.0,1.0,12.0,4.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,3.3,give more bid ,"based on the membership fee, give the bid as less as possible",17,1,1,1010,1,0.0
18,6ih6iwyw,0,37,36,Non_clairvoyant_dynamic,Results,2021-10-10 16:35:11.443446,1,77.0,ihlggr6e,0,0.1,Non_clairvoyant_dynamic,0.0,18,77.0,2.0,2.0,2.0,0,0,0,0,0,0,32.0,0,0,0,0,0,0,4.0,64.0,8.0,2.0,1.0,0.0,8.0,0.0,22.0,27.0,1.0,1.0,12.0,2.0,10.0,50.0,72.0,77.0,7.7,5.0,1.0,1.0,1.0,9,17.7,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0,1,0,4.0,1,0,8.0,8.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,,4.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,,2.0,1.0,32.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,1.0,3.5,I made my decision by bidding the amount I had and not going over or under.,I made my decision by probability ,18,1,1,1010,1,0.0
1,98w7rtqr,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 16:33:28.367702,1,60.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,1,60.0,2.0,2.0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,1.0,2.0,0.0,2.0,52.0,52.0,60.0,6.0,8.0,1.0,1.0,1.0,9,16.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0,1,0,4.0,1,0,8.0,8.0,0.0,5.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,9.0,4.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,26.0,1.0,,,,19,1,1,1010,2,0.0
2,wiosytz4,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 16:35:56.066435,1,68.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,2,68.0,2.0,2.0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,52.0,52.0,68.0,6.8,16.0,0.0,0.0,0.0,2,16.8,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0,1,1,6.0,0,1,8.0,12.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,4.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,3.8,"Splitting between playing it safe for the first question, going risky by not paying for membership in the second question","Playing it safe for the first five where the odds were lower for a higher pay out, going for a higher pay out in the second five where the odds were higher",20,1,1,1010,2,0.0
3,ojkc8v5v,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 16:36:36.919799,1,54.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,3,54.0,2.0,2.0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,4.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,-1.0,4.0,0.0,1.0,3.0,0.0,3.0,50.0,49.0,54.0,5.4,5.0,0.0,1.0,1.0,8,15.4,0.0,0.0,1.0,0.0,4.0,4.0,6.0,0,1,1,6.0,0,1,12.0,12.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,9.0,4.0,5.0,1.0,1.0,1.0,6.0,1.0,6.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,10.0,2.8,I bid at zero so I pay a zero membership fee in the second round ,I guessed a 3 because if the bid range was 2-4 I felt that 3 was safer since I would either lose 1 point or zero and still get the item ,21,1,1,1010,2,0.0
4,v9wyhb1a,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 16:37:09.038810,1,55.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,4,55.0,2.0,2.0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,4.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,1.0,6.0,2.0,4.0,50.0,50.0,55.0,5.5,5.0,1.0,1.0,1.0,6,15.5,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,6.0,0,1,4.0,12.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,0.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,9.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,,,,22,1,1,1010,2,0.0
5,kjdmgyn4,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 16:37:18.825624,1,70.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,5,70.0,2.0,2.0,2.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,4.0,8.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,20.0,1.0,1.0,5.0,0.0,5.0,52.0,54.0,70.0,7.0,16.0,1.0,1.0,1.0,1,17.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,6.0,0,1,4.0,12.0,1.0,4.0,1.0,0.0,1.0,-2.0,0.0,-2.0,1.0,,4.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,,3.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,22.0,5.0,,,,23,1,1,1010,2,1.0
6,tel8z9nt,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 16:37:37.517780,1,62.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,6,62.0,2.0,2.0,2.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,4.0,8.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,5.0,0.0,5.0,52.0,54.0,62.0,6.2,8.0,1.0,1.0,1.0,7,16.2,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0,1,0,6.0,0,1,8.0,12.0,0.0,5.0,0.0,1.0,4.0,4.0,2.0,6.0,1.0,1.0,9.0,0.0,9.0,1.0,1.0,1.0,5.0,1.0,12.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,3.73,I chose the best option or possible benefit outcomes that I have considered of. Just like the betting money but more precausiouly   because I do not take a risk betting membership fee,I would say I have considered more of a reasonable decision that I would take. I still do not want to take a risk loosing my money.,24,1,1,1010,2,0.0
7,jurmb7qt,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 16:37:46.929428,1,62.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,7,62.0,2.0,2.0,2.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,4.0,8.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,5.0,0.0,5.0,52.0,54.0,62.0,6.2,8.0,1.0,1.0,1.0,6,16.2,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1,1,1,4.0,1,0,8.0,8.0,1.0,4.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,1.0,8.0,0.0,8.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,3.0,3.7,Based on the pie chart and value,Based on first period,25,1,1,1010,2,1.0
8,r4lsgg2f,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 17:58:55.195368,1,59.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,8,59.0,2.0,2.0,2.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,4.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,5.0,2.0,3.0,50.0,51.0,59.0,5.9,8.0,1.0,1.0,1.0,7,15.9,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,4.0,1,0,4.0,8.0,3.0,2.0,0.0,0.0,3.0,2.0,-1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,23.0,3.0,3.9,Depending on the variable factor,Depending on the secret price from the buyers and variable 1,1,1,1,1010,2,1.0
9,4lbutdxf,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 17:59:04.299949,1,59.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,9,59.0,2.0,2.0,4.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,8.0,4.0,0.0,3.0,0.0,1.0,2.0,4.0,0.0,9.0,1.0,1.0,5.0,0.0,5.0,54.0,54.0,59.0,5.9,5.0,1.0,1.0,1.0,7,15.9,0.0,0.0,1.0,0.0,4.0,4.0,6.0,1,0,1,4.0,1,0,12.0,8.0,0.0,5.0,1.0,0.0,0.0,2.0,-1.0,1.0,1.0,1.0,9.0,4.0,5.0,1.0,1.0,1.0,6.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,5.0,3.2,Picking the select price because I thought at least I wouldn't lose profit,Selectin maximum points to balance the membership fee,2,1,1,1010,2,0.0
10,u1ae6rnl,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 17:59:13.612222,1,70.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,10,70.0,2.0,2.0,4.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,8.0,4.0,0.0,3.0,0.0,1.0,2.0,4.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,54.0,54.0,70.0,7.0,16.0,1.0,0.0,0.0,5,17.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0,1,0,4.0,1,0,8.0,8.0,1.0,4.0,1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,1.0,9.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,6.0,8.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,2.0,3.66,,,3,1,1,1010,2,0.0
11,xwg34iti,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 17:59:22.533876,1,62.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,11,62.0,2.0,2.0,4.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,8.0,8.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,12.0,1.0,0.0,2.0,2.0,0.0,52.0,52.0,62.0,6.2,10.0,1.0,0.0,0.0,2,16.2,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1,1,0,6.0,0,1,8.0,12.0,1.0,4.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,1.0,12.0,4.0,8.0,1.0,1.0,1.0,4.0,1.0,8.0,8.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,2.0,3.49,"because there is no limitation for fee, it is easy to understand and choose","according to the instruction, I thought my membership fee can be waived",1,1,1,1010,2,0.0
12,7tg7mrp6,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 17:59:37.392893,1,65.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,12,65.0,2.0,2.0,4.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,8.0,8.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,15.0,1.0,1.0,3.0,0.0,3.0,54.0,55.0,65.0,6.5,10.0,1.0,1.0,1.0,5,16.5,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1,1,0,4.0,1,0,8.0,8.0,3.0,2.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,2.0,1.0,6.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,5.0,3.07,,,5,1,1,1010,2,0.0
13,2rmz3h13,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 17:59:47.128537,1,74.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,13,74.0,2.0,2.0,8.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,16.0,4.0,0.0,3.0,0.0,1.0,2.0,8.0,0.0,24.0,1.0,1.0,5.0,0.0,5.0,58.0,58.0,74.0,7.4,16.0,1.0,1.0,1.0,1,17.4,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,1,4.0,1,0,4.0,8.0,2.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,1.0,3.0,1.0,6.0,14.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,3.9,Try to bid higher to get the item,Calculate the average to predict secret price and bid less than it,6,1,1,1010,2,0.0
14,p1y2g82a,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 17:59:54.909604,1,66.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,14,66.0,2.0,2.0,8.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,16.0,8.0,0.0,3.0,0.0,1.0,2.0,8.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,58.0,58.0,66.0,6.6,8.0,1.0,0.0,0.0,8,16.6,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,4.0,1,0,4.0,8.0,3.0,2.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,2.0,1.0,5.0,4.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,,Bid close to the number that had the highest percentage of buyers in the pie chart,After losing all points in practice period this made me afraid to do the second period so I elected not to,7,1,1,1010,2,1.0
15,5r31z431,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 18:00:03.550014,1,72.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,15,72.0,2.0,2.0,16.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,32.0,8.0,0.0,3.0,1.0,0.0,0.0,14.0,0.0,22.0,1.0,0.0,2.0,2.0,0.0,64.0,64.0,72.0,7.2,8.0,1.0,0.0,0.0,9,17.2,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1,0,0,6.0,0,1,4.0,12.0,3.0,2.0,1.0,1.0,4.0,0.0,2.0,2.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,2.0,1.0,6.0,8.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,,,,8,1,1,1010,2,0.0
16,stwpda9r,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-10 18:00:12.159179,1,90.0,hxmh5b5z,0,0.1,Non_clairvoyant_dynamic_worse_2,0.0,16,90.0,2.0,2.0,32.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,64.0,4.0,0.0,3.0,1.0,1.0,2.0,30.0,0.0,40.0,1.0,1.0,7.0,2.0,5.0,80.0,80.0,90.0,9.0,10.0,1.0,1.0,1.0,3,19.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1,1,0,4.0,1,0,8.0,8.0,0.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,13.0,4.0,9.0,1.0,1.0,1.0,6.0,1.0,4.0,16.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,31.0,3.0,3.61,I have tried to bid with the max price,I just make a quick calculation in mind to get the average value and bid based on this value,9,1,1,1010,2,1.0
1,x3z3vzhh,0,25,24,Static_mechanism_worse_1,Results,2021-10-10 18:00:51.283224,1,66.0,rdu5yqbr,0,0.1,Static_mechanism_worse_1,0.0,1,66.0,2.0,2.0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,4.0,4.0,,,,,,0.0,0.0,16.0,1.0,1.0,4.0,2.0,2.0,50.0,50.0,66.0,6.6,16.0,,,,4,16.6,0.0,0.0,,,4.0,4.0,6.0,0,1,1,6.0,0,1,12.0,12.0,,,,,,2.0,2.0,4.0,1.0,1.0,8.0,4.0,4.0,,,,6.0,,5.0,3.0,,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,24.0,3.0,,,,10,1,1,1010,3,1.0
2,1hfj3uc0,0,25,24,Static_mechanism_worse_1,Results,2021-10-10 18:01:06.454729,1,60.0,rdu5yqbr,0,0.1,Static_mechanism_worse_1,0.0,2,60.0,2.0,2.0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,4.0,4.0,,,,,,0.0,0.0,10.0,1.0,1.0,4.0,2.0,2.0,50.0,50.0,60.0,6.0,10.0,,,,2,16.0,0.0,0.0,,,4.0,4.0,6.0,0,1,1,4.0,1,0,12.0,8.0,,,,,,2.0,0.0,2.0,1.0,1.0,8.0,4.0,4.0,,,,7.0,,4.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,5.0,,,,11,1,1,1010,3,1.0
3,tkxj87it,0,25,24,Static_mechanism_worse_1,Results,2021-10-10 18:01:16.954474,1,60.0,rdu5yqbr,0,0.1,Static_mechanism_worse_1,0.0,3,60.0,2.0,2.0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,4.0,4.0,,,,,,0.0,0.0,10.0,1.0,1.0,4.0,2.0,2.0,50.0,50.0,60.0,6.0,10.0,,,,1,16.0,0.0,0.0,,,4.0,4.0,6.0,0,0,1,4.0,1,0,12.0,8.0,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,,,,3.0,,5.0,4.0,,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,9.0,3.0,gut feeling ,gut feeling ,12,1,1,1010,3,0.0
4,xy09rh2x,0,25,24,Static_mechanism_worse_1,Results,2021-10-10 18:01:26.766739,1,58.0,rdu5yqbr,0,0.1,Static_mechanism_worse_1,0.0,4,58.0,2.0,2.0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,4.0,4.0,,,,,,0.0,0.0,8.0,1.0,1.0,4.0,2.0,2.0,50.0,50.0,58.0,5.8,8.0,,,,9,15.8,0.0,0.0,,,4.0,4.0,2.0,1,0,1,4.0,1,0,4.0,8.0,,,,,,-2.0,0.0,-2.0,1.0,1.0,8.0,4.0,4.0,,,,4.0,,4.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,18.0,9.0,4.0,"I deduced that there was never a reason to bid more or less than your own true value. You want to bid as high as possible to increase your chance of getting the item, because you don't have to pay your bid if you get it; but if the secret price is more than your true value, you get the item but lose money. ","In the bonus section, I would always rather get 8 points than 5 so it was never worth it to choose option B until I got to decision 9 where I accepted the 1% risk of five points and of course decision ten where I was guaranteed 16 points if that was used to determine my profit. ",13,1,1,1010,3,0.0
5,aj4h55bf,0,25,24,Static_mechanism_worse_1,Results,2021-10-10 18:01:37.610221,1,68.0,rdu5yqbr,0,0.1,Static_mechanism_worse_1,0.0,5,68.0,2.0,2.0,2.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,4.0,8.0,,,,,,0.0,2.0,18.0,1.0,1.0,4.0,2.0,2.0,50.0,52.0,68.0,6.8,16.0,,,,1,16.8,0.0,0.0,,,4.0,4.0,6.0,0,0,1,4.0,1,0,12.0,8.0,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,,,,3.0,,6.0,4.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,3.0,,Based on the probability of most proportion,Based on the probability of most proportion,14,1,1,1010,3,1.0
6,dwtxadaz,0,25,24,Static_mechanism_worse_1,Results,2021-10-10 18:02:04.000206,1,68.0,rdu5yqbr,0,0.1,Static_mechanism_worse_1,0.0,6,68.0,2.0,2.0,2.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,4.0,8.0,,,,,,0.0,2.0,18.0,1.0,1.0,4.0,2.0,2.0,50.0,52.0,68.0,6.8,16.0,,,,5,16.8,0.0,0.0,,,4.0,4.0,2.0,1,0,0,4.0,1,0,4.0,8.0,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,,,,2.0,,4.0,2.0,,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,10.0,3.1,ensure I will not lose money,by intuition,15,1,1,1010,3,1.0
7,wqrphztk,0,25,24,Static_mechanism_worse_1,Results,2021-10-10 18:02:15.906214,1,61.0,rdu5yqbr,0,0.1,Static_mechanism_worse_1,0.0,7,61.0,2.0,2.0,2.0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,4.0,16.0,,,,,,0.0,6.0,11.0,1.0,1.0,4.0,2.0,2.0,50.0,56.0,61.0,6.1,5.0,,,,7,16.1,0.0,0.0,,,4.0,4.0,2.0,1,0,1,6.0,0,1,4.0,12.0,,,,,,0.0,2.0,2.0,0.0,1.0,4.0,0.0,4.0,,,,2.0,,7.0,4.0,,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,3.96,"I just looked at the chart to see how probable it was to get a certain value; then I decided I would bid a little bit more than my true value, just to receive the item -- I did not think about compensation","I knew that there was a great chance of your random number being selected if their were less numbers to choose from, so when the chances were low (in the first couple decisions), I decided to try out option A because they were out of 10 and 5",16,1,1,1010,3,0.0
8,qaqlmvgh,0,25,24,Static_mechanism_worse_1,Results,2021-10-10 18:02:25.421609,1,72.0,rdu5yqbr,0,0.1,Static_mechanism_worse_1,0.0,8,72.0,2.0,2.0,2.0,0,0,0,0,0,0,16.0,0,0,0,0,0,0,4.0,32.0,,,,,,0.0,14.0,22.0,1.0,1.0,4.0,2.0,2.0,50.0,64.0,72.0,7.2,8.0,,,,8,17.2,0.0,0.0,,,4.0,4.0,6.0,1,0,1,4.0,1,0,12.0,8.0,,,,,,2.0,0.0,2.0,1.0,1.0,8.0,4.0,4.0,,,,6.0,,8.0,3.0,,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,5.0,3.64,By looking for the largest amount with profit,Randomly,17,1,1,1010,3,0.0
