id_in_session,code,_is_bot,_index_in_pages,_max_page_index,_current_app_name,_current_page_name,time_started_utc,visited,participant_code,session_code,is_demo,real_world_currency_per_point,name,participation_fee,id_in_group,payoff,reserve_m_1,reserve_m_2,value_1,value_1_1,value_1_2,value_1_3,value_1_4,value_1_5,value_1_6,value_2,value_2_1,value_2_2,value_2_3,value_2_4,value_2_5,value_2_6,value_1_max,value_2_max,reserve_p_2,upfront_2,random_m_1,random_m_2,reserve_2,profit_1,profit_2,profit,get_1,get_2,revenue,revenue_1,revenue_2,account_1,account_2,account,earn,bonus,getmyerson_1,getmyerson_2,getpost_2,lucky,finalpay,quiz1,quiz2,quiz3,quiz4,p_reserve_m_1,p_reserve_m_2,p_value_1,p_value_1_1,p_value_1_2,p_value_1_3,p_value_2,p_value_2_1,p_value_2_2,p_value_1_max,p_value_2_max,p_reserve_p_2,p_upfront_2,p_random_m_1,p_random_m_2,p_reserve_2,p_profit_1,p_profit_2,p_profit,p_get_1,p_get_2,p_revenue,p_revenue_1,p_revenue_2,p_getmyerson_1,p_getmyerson_2,p_getpost_2,p_bid_1,p_enter_2,p_bid_2,bid_1,enter_2,bid_2,lottery1,lottery2,lottery3,lottery4,lottery5,lottery6,lottery7,lottery8,lottery9,lottery10,survey1,survey2,survey3,survey4,survey5,survey6,surveyid,id_in_subsession,round_number,date,treatment,survey3grad,t,revenue_upfront,revenue_post,revenue_myerson,revenue_2_n,revenue_n,get_2_t,revenue_1_theory,upfront_theory,revenue_post_theory,revenue_2_theory,revenue_theory,revenue_post_t,revenue_2_enter,revenue_enter,revenue_n_t,revenue_min,revenue_min1,revenue_min2,diffbv_1,diffbv_2,overp1,overp2,diffbvp_1,diffbvp_2,over1,over2,diff1,diff2,diff_ave,profit_n,nonclair,risk,risks,theory_r1,theory_r2,theory_r,med1,lqt1,uqt1,iqr1,mean1,ls1,us1,outliers1,med,lqt,uqt,iqr,ls,us,mean,std,std1,std2,rev_1,std1t1,std2t1,rev_2,rev_t,rev_enter_t,rev_m,rev_m1,rev_m2,outliers,fpay,scenario,static
14,g5cqa2lb,0,25,24,Static_mechanism_better_2,Results,2021-10-17 15:11:56.179690,1,66,h0emj1zo,0,.1,Static_mechanism_better_2,0,14,66,2,2,8,0,0,0,0,0,0,4,0,0,0,0,0,0,16,8,,0,0,0,,6,2,16,1,1,4,2,2,56,58,66,6.5999999,8,,,,9,16.6,0,0,,,4,4,6,1,0,1,6,0,1,12,12,,,,,,2,2,4,1,1,8,4,4,,,,7,,6,9,,5,1,1,1,1,1,0,0,0,0,0,0,21,1,3.5,Guess,I looked at the chance percentage,14,1,1,1017,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,1,1,1,1.125,1.25,1,1,1.25,1.125,1.1875,8,0,5,5,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
6,3j3zodlb,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:00:40.687792,1,68,q44yc571,0,.1,Static_mechanism_better_2,0,6,68,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,,0,0,0,,0,2,18,1,1,4,2,2,50,52,68,6.8000002,16,,,,1,16.799999,0,0,,,4,4,6,0,0,1,6,0,1,12,12,,,,,,2,2,4,1,1,8,4,4,,,,4,,4,2,,2,1,1,1,1,0,0,0,0,0,0,0,22,9,2.7,"With the first game, I was still trying to figure out how to play, however, I worked to make safe bets.","After the first round and seeing that I wasn't really going to win or lose that much money because winning 1 point means winning ten cents, having 52 points, I figured 5 points or 8 points would only really get me to around another dollar. There, I didn't have much to lose. Not having much to lose, I only focused on what bids have the highest chance of making me money rather than focusing on what I would lose, which I didn't think could be anything for this game.",5,1,1,927,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,-2,0,0,1,.5,0,0,.5,1,.75,2,0,4,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
7,elflf5ac,0,25,24,Static_mechanism_better_2,Results,2021-10-17 15:10:52.051725,1,62,h0emj1zo,0,.1,Static_mechanism_better_2,0,7,62,2,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,,0,0,0,,0,2,12,1,1,4,2,2,50,52,62,6.1999998,10,,,,4,16.200001,0,0,,,4,4,2,1,0,0,4,1,0,4,8,,,,,,0,0,0,0,1,4,0,4,,,,3,,4,2,,7,1,1,1,0,1,0,1,1,1,0,0,20,1,3.5,"In the first period, I made the decision simply by gut feeling. I decided to trust my intuition, even though sometimes it was wrong to trust at times. ","In the second period, I decided to base my decisions off randomness. Instead of thinking too hard, I decided to do things randomly to see if that worked better without thinking too much. Making random decisions seemed to have worked much better for me.",7,1,1,1017,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,3,0,1,1,1.75,1,0,1.75,1,1.375,2,0,3,7,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
7,nq75oe0k,0,25,24,Static_mechanism_better_2,Results,2021-09-13 20:49:05.389373,1,66,pozvojdo,0,.1,Static_mechanism_better_2,0,7,66,2,2,8,0,0,1,0,0,0,4,0,1,0,0,0,0,16,8,,0,0,0,,6,2,16,1,1,4,2,2,56,58,66,6.5999999,8,,,,9,16.6,0,0,,,4,4,6,0,0,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,4,,4,10,,8,1,1,1,1,1,1,1,1,1,1,0,30,4,4,By looking at the percentages/likelihood of each price being called. ,By looking at the chance of option A to be less risky than choosing option B.,7,1,1,913,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,4,1,1,1.25,2,1,1,2,1.25,1.625,8,0,0,10,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
19,2k8bdzeh,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:10:33.452050,1,70,q44yc571,0,.1,Static_mechanism_better_2,0,19,70,2,2,4,0,1,0,0,0,0,4,0,1,0,0,0,0,8,8,,0,0,0,,2,2,20,1,1,4,2,2,52,54,70,7,16,,,,4,17,0,0,,,4,4,6,0,0,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,5,,4,4,,2,1,1,1,1,0,0,0,0,0,0,0,20,5,,taking into account the true value and the percentage of the sellers value.,When the possibility was under 50% I chose option A because It was more probable that I could lose. Over and equal 50% I chose B because I could won more points,18,1,1,927,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,-2,0,0,1,.5,0,0,.5,1,.75,4,0,4,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,18,Scenario B,1
23,69127eir,0,25,24,Static_mechanism_better_2,Results,2021-09-27 16:33:42.359688,1,85,q44yc571,0,.1,Static_mechanism_better_2,0,23,85,2,2,32,0,0,0,0,1,0,2,1,0,0,0,0,0,64,4,,0,0,0,,30,0,35,1,1,4,2,2,80,80,85,8.5,5,,,,7,18.5,0,0,,,4,4,6,0,0,1,6,0,1,12,12,,,,,,2,2,4,1,1,8,4,4,,,,5,,6,23,,3,1,1,1,1,0,0,0,0,0,0,1,23,8,3.7,Probability,Guess,24,1,1,927,4,1,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,-9,1,0,1,.71875,1.5,1,0,1.5,.71875,1.109375,30,0,4,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,19,Scenario B,1
8,m24hdvw7,0,25,24,Static_mechanism_better_2,Results,2021-09-14 20:56:17.033079,1,68,wfvi32jv,0,.1,Static_mechanism_better_2,0,8,68,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,,0,0,0,,0,2,18,1,1,4,2,2,50,52,68,6.8000002,16,,,,1,16.799999,0,0,,,4,4,2,1,0,0,4,1,0,4,8,,,,,,-2,0,-2,1,1,8,4,4,,,,4,,5,3,,4,1,1,0,0,0,0,0,0,0,0,1,19,2,,Trying to find a sweet spot in between the risk of not getting the item by underbidding and having negative points by overbidding.,I only accepted the risk of getting 5 points instead of a safer 10 or 8 when the chance of getting 16 points was at 30%,8,1,1,914,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,0,1,0,1.5,1,0,1,1,1.5,1.25,2,0,2,2,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
2,d5y0cac3,0,25,24,Static_mechanism_better_2,Results,2021-09-14 20:55:24.888196,1,57,wfvi32jv,0,.1,Static_mechanism_better_2,0,2,57,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,,0,0,0,,0,2,7,0,1,2,0,2,50,52,57,5.6999998,5,,,,6,15.7,0,0,,,4,4,2,1,0,0,6,0,1,4,12,,,,,,0,2,2,0,1,4,0,4,,,,2,,6,0,,6,1,1,1,1,0,0,0,0,0,0,1,20,1,,,,2,1,1,914,4,,4,,,,2,2,0,0,0,,,,,,2,4,0,2.8,3,-2,2,0,1,0,1.5,1,0,1.5,0,.75,2,0,4,4,2,2,4,4,4,4,0,3.875,4,2,2,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,2,16,Scenario B,1
2,96y3nu19,0,25,24,Static_mechanism_better_2,Results,2021-10-17 15:10:16.492615,1,66,h0emj1zo,0,.1,Static_mechanism_better_2,0,2,66,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,,0,0,0,,0,0,16,1,1,4,2,2,50,50,66,6.5999999,16,,,,5,16.6,0,0,,,4,4,6,1,0,1,6,0,1,12,12,,,,,,2,2,4,1,1,8,4,4,,,,6,,4,3,,4,1,1,1,0,0,0,0,0,0,0,1,29,5,3.9200001,"I based my decision on getting the item. I bid as high as possible to get the item, as I will only pay the secret price of the item regardless of how much I bid and I have no control over the actual value of the item.",Same as the first period.,2,1,1,1017,4,1,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,2,1,1,1.5,2,1,1,2,1.5,1.75,0,0,3,3,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
11,98x9s3jh,0,25,24,Static_mechanism_better_2,Results,2021-09-14 20:56:49.142494,1,60,wfvi32jv,0,.1,Static_mechanism_better_2,0,11,60,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,,0,0,0,,0,0,10,0,1,2,0,2,50,50,60,6,10,,,,5,16,0,0,,,4,4,4,0,1,0,4,1,0,8,8,,,,,,0,0,0,1,1,8,4,4,,,,8,,6,1,,3,1,1,1,1,1,1,1,1,0,0,1,19,3,3.5,I didn't bother bidding much since there was almost no profit for the first period,The second period I bid more since I could make more of a profit and it was the last period to bid. ,11,1,1,914,4,,4,,,,2,2,0,0,0,,,,,,2,4,0,2.8,3,-1,1,0,1,.5,1.5,1,0,1.5,.5,1,0,0,8,8,2,2,4,4,4,4,0,3.875,4,2,2,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,2,17,Scenario B,1
16,uptsodcd,0,25,24,Static_mechanism_better_2,Results,2021-10-17 15:12:17.099863,1,88,h0emj1zo,0,.1,Static_mechanism_better_2,0,16,88,2,2,32,0,0,0,0,0,0,2,0,0,0,0,0,0,64,4,,0,0,0,,30,0,38,1,1,4,2,2,80,80,88,8.8000002,8,,,,7,18.799999,0,0,,,4,4,6,0,1,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,6,,5,35,,4,1,1,1,1,1,1,0,0,0,0,1,23,1,3.8,"In the first period, the market was based on the number of buyers. Since we're given 32 points initially, this means the total number of buyers is 5. This means I would bid higher to get a great output.",This period involves a 50% chance on either end of the pie chart. I hoped by choosing 4 the profit would be better. I was wrong.,16,1,1,1017,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,3,2,1,1,1.09375,2,1,1,2,1.09375,1.546875,30,0,6,6,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,19,Scenario B,1
12,p4o2mwvn,0,25,24,Static_mechanism_better_2,Results,2021-09-14 20:56:58.095771,1,58,wfvi32jv,0,.1,Static_mechanism_better_2,0,12,58,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,,0,0,0,,0,0,8,1,0,2,2,0,50,50,58,5.8000002,8,,,,10,15.8,0,0,,,4,4,2,1,0,0,4,1,1,4,8,,,,,,0,0,0,0,1,4,0,4,,,,1,,6,2,,1,0,0,0,1,1,1,1,0,0,1,0,20,8,3.5,I just picked lucky number,I thought about the chances,12,1,1,914,4,,4,,,,0,2,0,0,0,,,,,,2,4,0,2.8,3,0,-1,0,0,1,.5,0,0,.5,1,.75,0,0,4,5,2,2,4,4,4,4,0,3.875,4,2,2,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,2,16,Scenario B,1
14,wg7fhp7q,0,25,24,Static_mechanism_better_2,Results,2021-09-14 20:57:23.053158,1,55,wfvi32jv,0,.1,Static_mechanism_better_2,0,14,55,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,,0,0,0,,0,0,5,1,1,4,2,2,50,50,55,5.5,5,,,,6,15.5,0,0,,,4,4,2,1,0,0,6,0,1,4,12,,,,,,0,2,2,0,1,4,0,4,,,,2,,6,2,,2,1,1,1,0,0,0,0,0,0,0,0,22,10,,"I bid the max amount I was willing to pay, so that I would never have to pay over my private value. This way, as I would not pay my bid but the seller's value, I could only have gains or stay the same.",I chose the option with maximum expected value.,14,1,1,914,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,0,0,3,3,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,16,Scenario B,1
12,7ygcuysc,0,25,24,Static_mechanism_better_2,Results,2021-09-13 20:50:37.676756,1,82,pozvojdo,0,.1,Static_mechanism_better_2,0,12,82,2,2,16,0,0,0,1,0,0,4,0,1,0,0,0,0,32,8,,0,0,0,,14,2,32,1,1,4,2,2,64,66,82,8.1999998,16,,,,4,18.200001,0,0,,,4,4,2,1,0,0,6,1,1,4,12,,,,,,0,2,2,0,1,4,0,4,,,,2,,7,10,,5,1,1,1,1,0,0,0,0,0,0,0,20,5,3.4000001,A bid higher than where the chances start to get too small an unlikely so greater change at getting the item if it was equal to or less.,A bid higher than the possible so its guaranteed to get the item.,12,1,1,913,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,-6,1,0,1,.625,1.25,1,0,1.25,.625,.9375,16,0,4,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,19,Scenario B,1
15,yvfgshgs,0,25,24,Static_mechanism_better_2,Results,2021-09-14 20:57:35.138004,1,64,wfvi32jv,0,.1,Static_mechanism_better_2,0,15,64,2,2,8,0,0,1,0,0,0,2,1,0,0,0,0,0,16,4,,0,0,0,,6,0,14,1,1,4,2,2,56,56,64,6.4000001,8,,,,9,16.4,0,0,,,4,4,6,0,0,1,4,1,1,12,8,,,,,,2,0,2,1,1,8,4,4,,,,7,,6,14,,4,0,1,1,1,1,1,1,1,1,0,0,23,5,,,,15,1,1,914,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,6,2,1,1,1.75,2,1,1,2,1.75,1.875,6,0,8,8,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
15,45hs4o88,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:09:52.015752,1,60,q44yc571,0,.1,Static_mechanism_better_2,0,15,60,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,,0,0,0,,2,0,10,1,1,4,2,2,52,52,60,6,8,,,,8,16,0,0,,,4,4,4,0,1,0,4,1,0,8,8,,,,,,0,0,0,1,0,4,4,0,,,,8,,2,4,,2,1,1,1,1,1,1,0,0,0,0,1,29,5,4,Risk averse. Minimize loss,Moderate risk. Aimer for higher probability of gaining moderate amount than lower probability of higher amount,14,1,1,927,4,1,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,2,0,6,6,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
21,hp5bus72,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:10:50.795377,1,68,q44yc571,0,.1,Static_mechanism_better_2,0,21,68,2,2,8,0,0,1,0,0,0,4,0,1,0,0,0,0,16,8,,0,0,0,,6,2,18,1,1,4,2,2,56,58,68,6.8000002,10,,,,2,16.799999,0,0,,,4,4,6,1,0,1,6,0,1,12,12,,,,,,2,2,4,1,1,8,4,4,,,,4,,6,4,,4,1,0,0,1,1,0,0,1,0,0,1,21,7,3.9300001,Through using some probability concepts.,Through using some probability concepts and also leaving it to luck.,22,1,1,927,4,1,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,-4,0,0,0,.5,1,0,0,1,.5,.75,8,0,1,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
5,mef9hg0t,0,25,24,Static_mechanism_better_2,Results,2021-09-13 20:48:43.051465,1,60,pozvojdo,0,.1,Static_mechanism_better_2,0,5,60,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,,0,0,0,,0,0,10,1,1,4,2,2,50,50,60,6,10,,,,5,16,0,0,,,4,4,2,1,0,0,6,0,1,4,12,,,,,,-2,2,0,1,1,8,4,4,,,,4,,10,3,,2,0,0,1,0,1,0,1,1,0,0,1,26,3,3.8,,,5,1,1,913,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,0,1,0,1.5,1,0,1,1,1.5,1.25,0,0,1,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
6,ijzlagbz,0,25,24,Static_mechanism_better_2,Results,2021-09-13 20:48:52.677479,1,57,pozvojdo,0,.1,Static_mechanism_better_2,0,6,57,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,,0,0,0,,2,0,7,1,1,4,2,2,52,52,57,5.6999998,5,,,,6,15.7,0,0,,,4,4,6,0,0,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,9,,5,6,,2,1,1,1,0,0,0,0,0,0,0,1,24,10,,,,6,1,1,913,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,0,1,0,1.5,1,0,1,1,1.5,1.25,2,0,3,3,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,16,Scenario B,1
7,onv90eez,0,25,24,Static_mechanism_better_2,Results,2021-09-14 20:56:08.698488,1,59,wfvi32jv,0,.1,Static_mechanism_better_2,0,7,59,2,2,4,0,1,0,0,0,0,4,0,1,0,0,0,0,8,8,,0,0,0,,2,2,9,1,1,4,2,2,52,54,59,5.9000001,5,,,,6,15.9,0,0,,,4,4,6,0,0,1,6,0,1,12,12,,,,,,2,2,4,1,1,8,4,4,,,,7,,6,8,,8,1,1,1,0,0,0,0,0,0,0,1,21,2,3.8,"I personally chose to always bet higher than my given value because if I bet too low, there was a chance of failure but betting high allowed me to have the best chance.",I used the same strategy as the first period but I paid close attention to the breakdown on the pie charts.,7,1,1,914,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,4,4,1,1,2,2,1,1,2,2,2,4,0,3,3,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,16,Scenario B,1
17,2zdb311c,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:10:15.093175,1,70,q44yc571,0,.1,Static_mechanism_better_2,0,17,70,2,2,4,0,1,0,0,0,0,4,0,1,0,0,0,0,8,8,,0,0,0,,2,2,20,1,1,4,2,2,52,54,70,7,16,,,,2,17,0,0,,,4,4,2,1,1,0,6,0,1,4,12,,,,,,0,2,2,0,1,4,0,4,,,,2,,6,6,,4,1,1,1,0,0,0,0,0,0,0,0,18,3,4,I thought about what the closest value to the average was and chose that.,"I chose to guess the highest value so that no matter what, my bid would win.",16,1,1,927,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,0,1,0,1.5,1,0,1,1,1.5,1.25,4,0,3,3,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,18,Scenario B,1
9,6m47ld0i,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:09:05.970264,1,68,q44yc571,0,.1,Static_mechanism_better_2,0,9,68,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,,0,0,0,,0,2,18,1,1,4,2,2,50,52,68,6.8000002,16,,,,1,16.799999,0,0,,,4,4,6,1,0,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,5,,6,2,,4,1,1,1,0,0,0,0,0,0,0,0,19,9,,,,8,1,1,927,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,2,0,3,3,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
6,vtfze0ps,0,25,24,Static_mechanism_better_2,Results,2021-09-14 20:56:00.317617,1,62,wfvi32jv,0,.1,Static_mechanism_better_2,0,6,62,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,,0,0,0,,2,0,12,1,1,4,2,2,52,52,62,6.1999998,10,,,,4,16.200001,0,0,,,4,4,6,0,0,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,4,,6,8,,4,1,1,1,1,1,0,0,0,0,0,0,36,2,3,I decided to pick option A with the lower chances,I decided to pick option B with the higher chances,6,1,1,914,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,4,2,1,1,2,2,1,1,2,2,2,2,0,5,5,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
16,xr7kryx7,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:10:07.155914,1,70,q44yc571,0,.1,Static_mechanism_better_2,0,16,70,2,2,4,0,1,0,0,0,0,4,0,1,0,0,0,0,8,8,,0,0,0,,2,2,20,1,1,4,2,2,52,54,70,7,16,,,,4,17,0,0,,,4,4,6,0,1,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,5,,6,4,,3,1,1,1,1,0,1,0,0,0,0,0,22,2,,,,15,1,1,927,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,-1,0,0,1,.75,0,0,.75,1,.875,4,0,4,5,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,18,Scenario B,1
11,gvmuah1b,0,25,24,Static_mechanism_better_2,Results,2021-10-17 15:11:32.040118,1,70,h0emj1zo,0,.1,Static_mechanism_better_2,0,11,70,2,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,8,8,,0,0,0,,2,2,20,1,1,4,2,2,52,54,70,7,16,,,,1,17,0,0,,,4,4,4,0,1,1,6,0,1,8,12,,,,,,0,2,2,1,1,8,4,4,,,,5,,6,8,,4,1,1,1,1,0,0,0,0,0,0,1,24,3,3.1900001,"I just bid the number that seemed the safest. I had to pick a number that greater or equal to the secret bid, so I favored higher numbers.",I picked which bid had the largest number.,11,1,1,1017,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,4,0,1,0,2,1,0,1,1,2,1.5,4,0,4,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,18,Scenario B,1
9,a0tahf86,0,25,24,Static_mechanism_better_2,Results,2021-09-14 20:56:25.333537,1,72,wfvi32jv,0,.1,Static_mechanism_better_2,0,9,72,2,2,8,0,0,1,0,0,0,2,1,0,0,0,0,0,16,4,,0,0,0,,6,0,22,1,1,4,2,2,56,56,72,7.1999998,16,,,,5,17.200001,0,0,,,4,4,2,1,0,0,6,1,1,4,12,,,,,,0,2,2,0,1,4,0,4,,,,2,,7,7,,3,1,1,1,0,0,0,0,0,0,0,0,22,8,3.2,I did 1 over my true value,I looked at the probability of the profits for both choices a and b. If a have more gain and the probability was less than 5/10 I would choose a. If the probability was more than 5/10 and had more gain then I would choose option b. ,9,1,1,914,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,-1,1,0,1,.875,1.5,1,0,1.5,.875,1.1875,6,0,3,3,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,18,Scenario B,1
